Protein.IDs	Majority.protein.IDs	Fasta.headers	50000amol-25000amol_PValue	25000amol-12500amol_PValue	12500amol-5000amol_PValue	5000amol-2500amol_PValue	2500amol-500amol_PValue	500amol-250amol_PValue	250amol-125amol_PValue	125amol-50amol_PValue	50000amol-5000amol_PValue	50000amol-25000amol_AdjPVal	25000amol-12500amol_AdjPVal	12500amol-5000amol_AdjPVal	5000amol-2500amol_AdjPVal	2500amol-500amol_AdjPVal	500amol-250amol_AdjPVal	250amol-125amol_AdjPVal	125amol-50amol_AdjPVal	50000amol-5000amol_AdjPVal	50000amol-25000amol_log2FoldChange	25000amol-12500amol_log2FoldChange	12500amol-5000amol_log2FoldChange	5000amol-2500amol_log2FoldChange	2500amol-500amol_log2FoldChange	500amol-250amol_log2FoldChange	250amol-125amol_log2FoldChange	125amol-50amol_log2FoldChange	50000amol-5000amol_log2FoldChange	featureAvg	Sample1_Tr_1	Sample1_Tr_2	Sample1_Tr_3	Sample2_Tr_1	Sample2_Tr_2	Sample2_Tr_3	Sample3_Tr_1	Sample3_Tr_2	Sample3_Tr_3	Sample4_Tr_1	Sample4_Tr_2	Sample4_Tr_3	Sample5_Tr_1	Sample5_Tr_2	Sample5_Tr_3	Sample6_Tr_1	Sample6_Tr_2	Sample6_Tr_3	Sample7_Tr_1	Sample7_Tr_2	Sample7_Tr_3	Sample8_Tr_1	Sample8_Tr_2	Sample8_Tr_3	Sample9_Tr_1	Sample9_Tr_2	Sample9_Tr_3
sp|P38011|GBLP_YEAST	sp|P38011|GBLP_YEAST	sp|P38011|GBLP_YEAST Guanine nucleotide-binding protein subunit beta-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASC1 PE=1 SV=4	0.00169016730703792	0.235912753529048	0.94140069761422	0.607574251309533	0.00631477821481962	0.523779072363694	0.0262970121536638	0.000602527995323921	0.0222204321808553	0.0509989613514921	0.751027640604386	0.993362783940045	0.997935466225821	0.123098134582131	0.916636632358522	0.424421544991689	0.0107219084296103	0.110149856667954	0.259143396633593	-0.0873078449243998	0.00531774832880672	0.0372735418885313	-0.218062721445168	0.0463582297876997	-0.171462320406569	-0.290799804008195	0.177153300038	29.3964057049094	29.2325616767444	29.2353721447739	29.3102319103406	29.6006130565096	29.5574417606901	29.5218374801993	29.1767884904043	29.0988863502708	29.2405673564106	29.2125712653521	29.2014900316392	29.2363305642156	29.3493156201915	29.4035079149659	29.4126818010219	29.3781143018531	29.4452961652766	29.4702619198568	29.2855313676424	29.1766933948245	29.2999877244056	29.4787137431949	29.4072817375775	29.41858454477	29.9590599387779	29.8526507765389	29.7405809941068
sp|P38013|AHP1_YEAST	sp|P38013|AHP1_YEAST	sp|P38013|AHP1_YEAST Peroxiredoxin AHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHP1 PE=1 SV=4	0.426513338869464	0.615330887002375	0.448863452772059	0.952564995106252	0.24317818555408	0.789209044117873	0.402853029254964	0.202031633144157	0.295732441546671	0.696471193353901	0.91808271936759	0.993362783940045	0.997935466225821	0.623255486114561	0.966716395749978	0.776922009007234	0.406405662034913	0.566956669705497	0.141986187550629	-0.0892844300677424	0.135123132507069	-0.0105361708276632	-0.210373388938063	0.0473922565966305	0.149502536811902	-0.230763837403902	0.187824889989955	30.4601330622268	30.4284223467122	30.4888407923842	30.5176577354996	29.8815703184077	30.6312277725613	30.5887976851774	30.4050713939779	30.3962164176052	30.3657797728097	30.2740877589848	30.3098634252361	30.4772088053369	30.4818343761929	30.523371386694	30.5448976236952	30.523371386694	30.5712710370156	30.4983837233351	30.3269955965017	30.310838621891	30.3917172586821	30.5479336185885	30.5744325651525	30.569913972631	30.908061093194	30.0661232374871	30.819702957677
sp|P38061|RL32_YEAST	sp|P38061|RL32_YEAST	sp|P38061|RL32_YEAST 60S ribosomal protein L32 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL32 PE=1 SV=1	0.0192248621652236	0.112351551245857	0.601359514538895	0.299576466990894	0.107704761861915	0.253279642896301	0.391194176787902	0.573250859598514	0.725872350129271	0.180298031657638	0.650751777887937	0.993362783940045	0.997935466225821	0.482239385368832	0.908215936237943	0.776922009007234	0.745011416781589	0.888457514973041	0.995506661030202	-0.649111617759761	-0.207444480832937	0.416186458839768	-0.658226028738767	0.459708124613702	-0.342500050608532	-0.223781820593604	0.138950562437504	26.5760030542502	26.8166547946143	26.7558272659275	25.8143338757973	26.6975010627946	26.8889028167522	26.7972399869726	25.823570938166	27.0035671500772	24.6123429948166	26.4947724697827	26.4051444502537	25.8606730822822	26.2017237080907	26.5542500573071	26.600169949296	26.4742135562105	27.0964754959999	26.85531201394	26.8016866532901	26.9298769196785	26.2775858058693	26.9195715068322	26.9166135315776	26.8990830501251	27.3036500528587	26.7004145290776	27.0509247463639
sp|P38066|RIB1_YEAST	sp|P38066|RIB1_YEAST	sp|P38066|RIB1_YEAST GTP cyclohydrolase-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIB1 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.2129997663198	20.5408507492407	20.0120898011557	NA	NA	NA	NA	NA	20.7657943561065	NA	19.8811856729225	20.4878753535491	NA	NA	NA	20.8673300257186	NA	NA	20.4562340785416	20.2008411473692	20.1203492671163	NA	NA	NA	NA	NA	NA
sp|P38067|UGA2_YEAST	sp|P38067|UGA2_YEAST	sp|P38067|UGA2_YEAST Succinate-semialdehyde dehydrogenase [NADP(+)] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UGA2 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.0534791583847	22.197275495329	NA	NA	NA	NA	NA	NA	NA	21.5605287581227	NA	21.7100715432421	NA	NA	NA	NA	NA	NA	21.5808161229848	NA	NA	22.2532658145365	22.0093926316924	22.5455009152153
sp|P38071|ETR1_YEAST	sp|P38071|ETR1_YEAST	sp|P38071|ETR1_YEAST Enoyl-[acyl-carrier-protein] reductase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ETR1 PE=1 SV=3	0.0157702936025674	4.2508067517765e-08	0.415686080924912	0.65069646441474	0.323150455992791	0.934591805677589	0.834545457806921	0.00010489789644433	6.21976268987288e-06	0.156351196574025	1.47502994286645e-05	0.993362783940045	0.997935466225821	0.711851223110284	0.982050098901041	0.953829257986822	0.00363995700661825	0.000719419217795297	0.602520084170997	-1.95086122178445	0.119534319736506	-0.0590068514292277	-0.1304928308545	-0.0106583548075392	-0.0271440856147613	-0.667655444653334	-1.22880681787694	23.1481268429025	23.1737137301738	23.1896351676355	NA	23.3695952164481	23.2976809217555	23.2010506174189	21.2308132271202	NA	NA	23.0450357116946	23.0777186946084	23.2406865354891	23.5026385674919	23.1437487793686	23.1405071519177	NA	NA	21.8333333112912	22.8244646929504	23.2183314585737	23.1436242359803	23.1819844827316	23.3401445769667	23.2327903746573	24.0451857311096	24.0488480293781	23.7772593290948
sp|P38074|HMT1_YEAST	sp|P38074|HMT1_YEAST	sp|P38074|HMT1_YEAST Protein arginine N-methyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HMT1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6697959696914	NA	NA	NA	NA	NA	23.5533274260339	NA	NA	NA	NA	23.5389580693486	NA	NA	NA	22.9918581116933	NA	NA	NA	NA	NA	NA	NA	NA	22.1172131444772	NA	23.7202542799377
sp|P38075|PDX3_YEAST	sp|P38075|PDX3_YEAST	sp|P38075|PDX3_YEAST Pyridoxamine 5-phosphate oxidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDX3 PE=1 SV=1	0.990433063981751	0.507310658144866	0.477765565125044	0.335071948880412	0.476868070018955	0.407035481855617	0.48935853547422	0.0715039851958041	0.971491875157207	0.996745283782756	0.87798901933301	0.993362783940045	0.997935466225821	0.790084112922425	0.916636632358522	0.815524257591743	0.217648095288983	0.992591601701246	-0.00910302137936725	-0.506211984998426	0.542446249721429	0.740626402132435	-0.543567068101034	0.635047242092	-0.528078193028232	-1.42734135312143	0.0271312433436357	23.993923841314	24.0279147683173	24.9346760314762	24.7614181291689	23.8160688096181	24.4568857815786	22.9116304393159	24.5792284553341	24.5779616705431	23.0481828480899	24.0999699217114	21.2933369287433	24.4814841229461	24.1649198127329	21.4298705047992	24.0055601338958	24.1973804933306	23.7055648944353	24.2751185220631	23.9588995843413	24.6512448738001	23.4865257216567	24.4467637702751	22.8182747806929	24.2404536267359	25.2527751362941	25.4165444838354	24.7972894697474
sp|P38077|ATPG_YEAST	sp|P38077|ATPG_YEAST	sp|P38077|ATPG_YEAST ATP synthase subunit gamma, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP3 PE=1 SV=1	0.838667444444454	0.371909862238193	0.288808203067468	0.902284194928866	0.823457118682049	0.119536300562893	0.783107244055592	0.0224289039470424	0.0875304726178063	0.932758568492248	0.818219154358132	0.977721428921086	0.997935466225821	0.946927365331008	0.854012247523624	0.931371053893466	0.11198316071401	0.256312860745813	-0.0556802908536973	0.246582593145995	0.294179003663665	-0.0335656429176616	-0.061020367948899	-0.439101203828997	0.0753149306440974	-0.66822242947557	0.485081305955962	25.1204449819053	24.6942362948265	25.157922956813	25.2027701142381	24.8730505331932	25.816605971621	24.8578527022268	25.027661715718	25.6374635551159	25.1295518744817	24.7842666043792	24.7192099838075	24.7696126954529	24.7821179889762	25.9910536421191	25.000282367878	25.0796892004481	25.342825315545	25.2051217567614	24.6573097258281	24.8797488809409	24.6353337481176	25.0282942640119	24.7350022807886	24.6928538426858	26.1499816557079	25.7048528626495	25.6973419771103
sp|P38081|YBQ6_YEAST	sp|P38081|YBQ6_YEAST	sp|P38081|YBQ6_YEAST Uncharacterized glycosyl hydrolase YBR056W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBR056W PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6883250206314	NA	NA	21.9064649330862	21.6427991412178	21.1283644354912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2123764501039	NA	NA	21.3855338347206	23.1600332752128
sp|P38088|SYG_YEAST	sp|P38088|SYG_YEAST	sp|P38088|SYG_YEAST Glycine--tRNA ligase 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRS1 PE=1 SV=3	0.109652187619543	0.113588041322178	0.230936319503096	0.332942515113058	0.113308676856411	0.582316447994385	0.00536632136377218	0.850169828871938	0.223918705991305	0.40477988408491	0.650751777887937	0.96518343344805	0.997935466225821	0.490302725816197	0.924568444273921	0.201620271795387	0.920658983015025	0.479628339376436	-0.288075252930934	0.284718026113296	-0.212575775051661	0.170701654489964	-0.284953036942397	0.0961781548205281	-0.537488570738962	0.0329196877129654	-0.215933001869299	26.6405635072657	26.3010873994505	26.435108124549	26.3199475597214	27.2059234249252	27.100391090915	27.0542412881483	26.1044560668272	27.17216911928	26.6336719759536	26.499296532629	26.2652964105751	26.4171725022019	26.5829073354301	26.6821750741598	26.4830076821817	26.534823993871	26.4217054411473	26.0895419682497	26.5081360552864	26.5556694639523	26.6300648896372	26.7139771342515	26.6592167915928	26.6634306303889	27.1825301428574	26.9407813561294	27.1384852418628
sp|P38115|ARA1_YEAST	sp|P38115|ARA1_YEAST	sp|P38115|ARA1_YEAST D-arabinose dehydrogenase [NAD(P)+] heavy chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARA1 PE=1 SV=1	0.749582411159451	0.153424147521862	0.863101963774185	0.45454201572235	0.544166070461536	0.948573940330596	0.337940052688457	8.00614900831223e-05	0.118159464690155	0.906289535443657	0.665092371538954	0.993362783940045	0.997935466225821	0.835355265968514	0.982894734975189	0.76476212643991	0.0031445225197611	0.30944403205648	0.10415835012504	0.477673098953101	-0.0562143156574386	-0.245485856741265	0.198600536126303	0.0210205254214983	0.316005262697832	-1.59022897891003	0.525617133420702	25.5077211529582	25.0087688337659	25.6005953348338	25.0054744707992	25.2481849937527	24.6741676944153	24.9907074956901	24.9887588730344	26.3360289537079	25.7230701095159	25.5486907015435	25.7876578968278	25.1835905582237	25.1357092861044	25.0558139786151	25.6695527072321	26.3021688015919	25.60065204343	25.4575121416114	24.9451648193518	25.7986001452435	25.0397166217759	24.9652118128346	25.1395394867668	25.8193862486147	26.438046744358	26.6458140869903	26.5998862892399
sp|P38116|ARL1_YEAST	sp|P38116|ARL1_YEAST	sp|P38116|ARL1_YEAST ADP-ribosylation factor-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARL1 PE=1 SV=4	0.387435005160993	0.114184514544237	0.263669137244817	0.313387596967362	0.19971275741856	0.419220881615992	0.063478599011304	0.156320197714585	0.892112699163286	0.67388444506699	0.650751777887937	0.96518343344805	0.997935466225821	0.580879743960465	0.916636632358522	0.460718165280898	0.344400689568007	0.961905186222235	-0.498863398728165	1.00234366152085	-0.564469169851343	0.506701522830998	-0.652845775731002	0.367897927609299	-0.895231154210951	0.663745276263246	-0.0609889070586576	21.3862229232118	NA	20.6312090350138	21.1007239281551	22.2844683066236	NA	21.9233579552513	NA	21.8683101431053	NA	NA	20.4159645318268	21.4315037253828	21.3041864134505	21.125214169935	21.196645346794	22.385560164876	20.9339470544306	20.7888330138248	NA	21.4939941812848	21.3668771215868	21.5005248706164	NA	21.6526349380552	20.8912645480765	21.42100874525	22.0082302706961
sp|P38137|FAT2_YEAST	sp|P38137|FAT2_YEAST	sp|P38137|FAT2_YEAST Peroxisomal-coenzyme A synthetase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCS60 PE=1 SV=1	0.0698010847134083	0.940373142950028	0.694846489646542	0.468994048257101	0.816796151335801	0.240093805457958	0.221303700076541	0.217514826899334	0.0367796854745214	0.353590896285441	0.979712719679724	0.993362783940045	0.997935466225821	0.946927365331008	0.908215936237943	0.656215243052643	0.41910563949953	0.150147657172458	0.625520005259936	-0.0247251467403373	0.129916244578467	-0.240957918376033	-0.0766241827186676	0.395267286002497	-0.412144570452661	0.415680229524895	0.730711103098066	24.8999431200476	24.5117743658247	25.2357145105271	24.7754519436457	25.1547207816923	24.7973884302057	25.1844610309987	25.2185605756891	24.2514032383014	24.978801565786	25.2610510003498	24.8125968530944	24.782417987946	25.1789644656067	24.7776606629985	23.9435114029335	25.7649900048271	25.6730355557253	24.8872998350039	24.5237265714495	24.8857183404107	24.7237471744019	24.7683511351486	25.2547584704126	25.062828783985	24.0770014792118	25.1956920992692	24.616835975841
sp|P38143|GPX2_YEAST	sp|P38143|GPX2_YEAST	sp|P38143|GPX2_YEAST Glutathione peroxidase-like peroxiredoxin 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPX2 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3456499663946	21.1862835373011	NA	22.3961061515102	NA	NA	NA	NA	NA	NA	NA	NA	21.7446417044505	NA	NA	20.8167524356445	22.1570594553413	21.3801524097875	NA	22.4369260096555	NA	NA	21.3369074851717
sp|P38145|RISA_YEAST	sp|P38145|RISA_YEAST	sp|P38145|RISA_YEAST Riboflavin synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIB5 PE=1 SV=1	0.39478527208485	0.307625522390097	0.216203122244863	0.827332498313026	0.374841281383115	0.155511287955813	0.661531550242479	0.790144277900979	0.166952454562596	0.676449517021453	0.810305666652861	0.96518343344805	0.997935466225821	0.740474349723908	0.874869525453351	0.895131523255869	0.89488693828836	0.38880873646457	0.121889151501332	-0.146888205046302	-0.200671629552488	0.0345492739097217	-0.179950687262728	0.311703604337453	-0.0695062411349205	0.0377160850263607	-0.225670683097459	22.6124324434833	22.7977644180519	22.4632868793005	22.4055112991707	22.598643200648	22.7956061025435	22.5839403324405	22.2902180121718	22.580103039171	22.3555769300414	22.7957448070257	22.5398337424401	22.8293511139856	NA	22.4136423896161	22.7661382185354	22.7121096490821	22.3720424466197	22.5074133401864	22.8559915520594	NA	22.656393438061	NA	22.9015939084132	NA	22.6992869210093	22.6420278880941	22.5237265714495
sp|P38182|ATG8_YEAST	sp|P38182|ATG8_YEAST	sp|P38182|ATG8_YEAST Autophagy-related protein 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG8 PE=1 SV=1	0.744433534418269	0.617455377354654	0.694887901893977	0.321656289290284	0.959607885746141	0.434298147948003	0.195999348625257	0.208491885627127	0.230888248409194	0.90465483467047	0.91808271936759	0.993362783940045	0.997935466225821	0.989587007712335	0.916636632358522	0.656215243052643	0.409901464448239	0.488525745109697	0.0930500924916018	0.142828898792402	0.112026934925094	-0.286104228197033	-0.0144370589161653	0.224630691784864	-0.376638787862998	-0.365923974713496	0.347905926209098	23.2631957749615	23.0633062004884	23.2565231471014	22.9230495998744	23.7340720099079	23.6218739103316	22.9085003720234	23.481360936758	23.4595146682324	22.730490038851	22.9089400896014	23.5130403373602	23.3431304003184	22.8221903593398	22.8391322655738	23.4732073037603	23.2578182701616	23.4432896020318	23.2494080491228	22.7107232097562	22.7320647169207	23.464010216012	23.3800731212249	23.5298146568638	22.8985342259398	24.196405217792	23.8258042878256	23.3400087107858
sp|P38197|PLPHP_YEAST	sp|P38197|PLPHP_YEAST	sp|P38197|PLPHP_YEAST Pyridoxal phosphate homeostasis protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBL036C PE=1 SV=1	0.0713835615921156	0.157039719514909	0.391906734166134	0.733187287455467	0.636204319014072	0.898794916195895	0.83534637589165	0.3816216633157	0.151717966170795	0.353858512463773	0.672750403353992	0.993362783940045	0.997935466225821	0.870340421317622	0.982050098901041	0.953829257986822	0.584836468548778	0.36898479916949	-2.4140532400322	1.5129946323104	-0.633019929154397	-0.249356539687739	-0.346648475170799	0.0928727807539325	-0.151847904210598	0.72364449807511	-1.5340785368762	22.393667563477	21.7562956965563	21.6718917328845	21.4010378225914	23.2938981794957	21.7032851546285	23.6960421203168	NA	NA	23.1227363829878	22.7262963360194	21.6035412300742	23.146517092465	23.8099015542501	23.3018723687505	21.1259078188086	NA	NA	20.7086831429556	21.6633600480413	22.5101450540922	22.5547799373619	22.4771169146954	22.3502712644162	23.6889119049594	21.1301884425434	23.2180061976004	NA
sp|P38205|NCL1_YEAST	sp|P38205|NCL1_YEAST	sp|P38205|NCL1_YEAST Multisite-specific tRNA:(cytosine-C(5))-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCL1 PE=1 SV=1	0.211125465216678	0.0754576972489372	0.22929727598688	0.581691910302691	0.744441535420108	0.913907060080725	0.887158554267423	0.00121496700117293	0.0683227306343534	0.559240736108301	0.569213498812635	0.96518343344805	0.997935466225821	0.934253934143861	0.982050098901041	0.96824494330403	0.0175663978919587	0.215527159364733	0.413572023094229	0.600357809019471	-0.396983531044601	0.17925642897367	-0.105797443463072	0.0350455435786081	0.0460035344728986	-1.20662219009587	0.616946301069099	22.1443264923819	21.5109901120877	21.6650530720397	21.7460779774186	21.9702505641488	21.9530838306576	21.7262131691871	21.826599690239	22.0103833177402	22.8862115806252	21.8707575273953	21.8773635260642	21.8271814142993	21.8986264798959	21.9902314087027	21.8987002788136	23.0429504941502	22.4843390937632	22.4366210699737	22.1932197294993	21.9249530950494	21.9948989301311	21.7233409736015	22.2738672933603	21.8954865311862	23.0822907024102	24.0483491721667	22.1387742597042
sp|P38206|RFT1_YEAST	sp|P38206|RFT1_YEAST	sp|P38206|RFT1_YEAST Oligosaccharide translocation protein RFT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFT1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8167524356445	NA	NA	NA	NA	NA	23.1072209075406	NA	NA	23.5421505278167	21.8134680723789	NA	NA	23.5603421645258	NA	23.5794586603834	22.1246148410364	NA	NA	23.2865848335437	NA	23.505548939243	NA	NA	NA	NA
sp|P38216|YBM6_YEAST	sp|P38216|YBM6_YEAST	sp|P38216|YBM6_YEAST Uncharacterized protein YBR016W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBR016W PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2163669494496	NA	18.8892603407051	NA	NA	20.5189335602606	NA	NA	NA	NA	19.2300626663511	19.4526595201606	20.4080021048381	21.1184494006714	20.2564943533795	19.7271692984255	19.6004864480802	NA	NA	NA	NA	20.3036291516563	20.3412581972774	20.2801409394838	20.5841697869207	20.5156651932318	20.6222985314807
sp|P38219|OLA1_YEAST	sp|P38219|OLA1_YEAST	sp|P38219|OLA1_YEAST Obg-like ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OLA1 PE=1 SV=1	0.672137231057903	0.308469930306818	0.326068412262984	0.960838474566272	0.229426749658778	0.625150247801886	0.940728861202533	0.842485851666145	0.699754049399021	0.848891083090392	0.810305666652861	0.988680278428838	0.997935466225821	0.612392939473815	0.924568444273921	0.987694144742145	0.919219835516083	0.87797503361096	-0.387987474421003	0.944063373953078	-0.909487995166742	-0.0449120112590968	1.11997283062086	-0.448239003387997	0.0680125571123256	-0.181846756149824	-0.353412095634667	26.9489444544504	25.7434762470118	25.6920290578102	28.047236515067	25.9358227496408	26.0413052168815	28.1495747196086	27.8676764413547	26.1019743889815	28.345281111412	28.2302268848887	25.927324415985	28.1883905382928	26.1862570858357	28.0197737831631	26.1247094884691	28.6191192203249	26.3777089818897	26.1541413162706	28.0561034978537	26.132045458447	28.0230568490885	26.4022681107479	26.2665658142311	26.3171894223249	28.2444515246085	26.1765507397007	26.2512406902712
sp|P38221|CDS1_YEAST	sp|P38221|CDS1_YEAST	sp|P38221|CDS1_YEAST Phosphatidate cytidylyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDS1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.0425163900007	NA	NA	NA	20.644208367255	25.2734120319192	NA	NA	NA	NA	NA	19.2028747131215	22.7219444371058	NA	NA	22.8442950693727	NA	NA	25.58359608228	NA	NA
